minute,mid_open,mid_close,mid_mean,spread_mean,spread_std,spread_max,relative_spread_mean,ask_depth_mean,bid_depth_mean,imbalance_1_mean,imbalance_3_mean,imbalance_5_mean,imbalance_10_mean,ofi_sum,ofi_mean,ofi_std,event_count,event_size_total,trade_volume,n_new_order,n_partial_cancel,n_full_deletion,n_execution,price_change,depth_imbalance,execution_ratio,mid_return_1m,mid_log_return_1m,hour,minute_of_hour,clock,mid_ma10
889,30.335,30.345,30.339935275080904,0.010032362459548494,0.0005684189320814894,0.020000000000003126,0.0003306652624737602,89352.97572815535,87248.95469255664,0.09055278921001907,-0.0510701830865984,-0.011585375314455446,-0.011289961930539086,41865.0,67.74271844660194,734.9658986038656,618,290317,8350,284,6,271,57,0.00999999999999801,-0.01191391866774264,0.09223300970873786,0.00999999999999801,0.00032959789355757607,14,49,14:49,30.347999999999995
890,30.345,30.335,30.345786713286714,0.013339160839161599,0.004718164077379413,0.020000000000003126,0.0004395708755658041,94434.06905594406,86261.7770979021,-0.1477731679116226,-0.0769301802486711,-0.0442964695787825,-0.018842567378720282,-64079.0,-56.01311188811189,622.7988029125397,1144,612946,19236,567,10,500,67,-0.00999999999999801,-0.045226783747336324,0.05856643356643357,-0.00999999999999801,-0.00032959789355757607,14,50,14:50,30.35
891,30.335,30.325,30.327849710982658,0.011653179190750432,0.003716821396447094,0.019999999999999574,0.0003842363462580073,101643.72138728324,87736.09248554913,-0.17644159210269733,-0.15278366174925076,-0.07314392549992206,-0.08672161975862225,-53232.0,-61.53988439306358,757.0077905761883,865,427716,4031,436,3,407,19,-0.010000000000001563,-0.07343775779119209,0.021965317919075144,-0.010000000000001563,-0.00032970656414699206,14,51,14:51,30.345
892,30.325,30.325,30.325,0.00999999999999801,0.0,0.00999999999999801,0.00032976092333051975,114981.69169960474,90935.7233201581,-0.26204386159711823,-0.18724305044901657,-0.11667625624450226,-0.10454566714912246,281.0,1.1106719367588933,268.4614371910307,253,106435,200,127,3,121,2,0.0,-0.11677481662801002,0.007905138339920948,0.0,0.0,14,52,14:52,30.342000000000002
893,30.325,30.295,30.307111888111887,0.010125874125874198,0.0011152429018472612,0.019999999999999574,0.0003341087130836528,121764.51818181819,85307.68461538461,-0.44922433938435463,-0.21505688349685897,-0.17525266410823262,-0.15710528672433755,-118017.0,-82.52937062937063,595.0095483920402,1430,669108,20015,729,22,623,56,-0.029999999999997584,-0.17605855867645237,0.039160839160839164,-0.029999999999997584,-0.000989772433161562,14,53,14:53,30.336000000000002
894,30.295,30.295,30.304085516559564,0.012807711319821752,0.0044948701227158615,0.019999999999999574,0.00042263331794498393,102674.79980227385,94689.98863074642,-0.048680452763348404,-0.04300524627331409,-0.040411644649016344,-0.017857247330280813,-26610.0,-13.153732081067721,691.4217033791476,2023,999690,32757,984,17,875,147,0.0,-0.040457121226754364,0.0726643598615917,0.0,0.0,14,54,14:54,30.330000000000002
895,30.295,30.295,30.296684428656008,0.0145885139135579,0.004984514953200031,0.019999999999999574,0.00048154465346169755,103239.44464179988,87770.12078152753,-0.28890507845642804,-0.1510640518340232,-0.08077106774403466,-0.08532685926416136,-2542.0,-1.5050325636471285,512.4180932163346,1689,768671,15882,832,17,769,71,0.0,-0.08098716850115997,0.04203670811130847,0.0,0.0,14,55,14:55,30.324
896,30.295,30.295,30.295,0.010000000000001563,0.0,0.010000000000001563,0.0003300874731804444,97189.0625,82372.95535714286,-0.4514909103647375,-0.1983632512221887,-0.08268238407256032,-0.09368730207824556,-2729.0,-8.12202380952381,347.23561615341856,336,151986,900,158,1,172,5,0.0,-0.0825124785278624,0.01488095238095238,0.0,0.0,14,56,14:56,30.319
897,30.295,30.325,30.311159473299192,0.012019019751280342,0.004015663465077836,0.019999999999999574,0.0003965179762174894,97493.9670811997,93837.84711046086,0.10315808687044621,0.011883390773331282,-0.017783634261153553,0.019475917394273023,148165.0,108.38697878566204,575.1841491921185,1367,667039,23717,675,15,587,90,0.029999999999997584,-0.01910879268136998,0.06583760058522312,0.029999999999997584,0.000989772433161562,14,57,14:57,30.317
898,30.325,30.325,30.325000000000003,0.00999999999999801,0.0,0.00999999999999801,0.00032976092333051975,96898.2743902439,99224.54573170732,0.39222276168226394,0.08379670734555898,0.012047067237325666,0.08073439806939837,6242.0,19.03048780487805,566.1227098563103,328,140965,12142,155,10,139,24,0.0,0.011861298649575403,0.07317073170731707,0.0,0.0,14,58,14:58,30.315999999999995
899,30.325,30.305,30.322630806845964,0.015051344743275866,0.005000959242718995,0.019999999999999574,0.0004963442981931842,105964.33251833741,96152.33300733496,-0.08005195340939171,-0.06541005476646564,-0.049898437246078405,0.01648467467823592,-97299.0,-47.57897310513447,884.7313683689798,2045,1386998,38440,998,12,935,100,-0.019999999999999574,-0.04854621703501313,0.0488997555012225,-0.019999999999999574,-0.000659739426865702,14,59,14:59,30.312
900,30.305,30.305,30.305,0.00999999999999801,0.0,0.00999999999999801,0.0003299785513940937,98231.92207792208,88641.00742115028,0.050819304543534255,-0.0199447338064906,-0.05160438077978494,-0.06642648605455227,-7416.0,-13.758812615955472,401.7449176968416,539,206949,3113,259,7,261,12,0.0,-0.05132318887749553,0.022263450834879406,0.0,0.0,15,0,15:00,30.308999999999997
901,30.305,30.305,30.302689018901887,0.01387488748874901,0.004872864462436468,0.019999999999999574,0.0004578676769845402,97411.99684968496,94003.56615661566,0.01434600942736258,0.007147650556009424,-0.017639724956445443,-0.011389536716995809,-1267.0,-0.5702070207020702,682.2893582411125,2222,1121637,39641,1092,16,972,142,0.0,-0.017806444990876247,0.0639063906390639,0.0,0.0,15,1,15:01,30.307
902,30.305,30.314999999999998,30.31017857142857,0.011230158730158554,0.0032867287589692625,0.019999999999999574,0.00037050808491537846,90605.0,107827.72751322751,0.38110731141863424,0.18432884306060152,0.08806895336497368,0.07439063896128525,59886.0,79.21428571428571,568.1616448538789,756,377112,7900,376,8,341,31,0.00999999999999801,0.08679378512337108,0.041005291005291,0.00999999999999801,0.00032992412044574593,15,2,15:02,30.306
903,30.314999999999998,30.314999999999998,30.314999999999998,0.010000000000001563,0.0,0.010000000000001563,0.00032986970146797176,99660.83024691358,105769.48148148147,0.10508297483806826,0.10352980967609454,0.029675671269852284,0.08162268163272295,-4679.0,-14.441358024691358,523.348115904167,324,141015,300,171,5,145,3,0.0,0.029735880665187838,0.009259259259259259,0.0,0.0,15,3,15:03,30.308
904,30.314999999999998,30.305,30.307464285714282,0.011757142857141707,0.003808490305342589,0.019999999999999574,0.00038792410672289327,109023.66428571429,95375.06857142856,-0.2588344490072904,-0.0400506461569442,-0.06885228130900235,-0.06036269760623071,-70676.0,-100.96571428571428,574.6151080749255,700,306277,16797,321,22,292,65,-0.00999999999999801,-0.06677436559171292,0.09285714285714286,-0.00999999999999801,-0.00032992412044574593,15,4,15:04,30.308999999999997
905,30.305,30.255000000000003,30.276976744186047,0.016525722339675444,0.004761949856779817,0.019999999999999574,0.0005458142454065749,113150.05179704017,91162.04774489076,-0.38456525591281127,-0.11170496631522912,-0.10678778460173075,-0.19058799259980172,-235772.0,-41.538407329105006,571.8235374623745,5676,2214464,71824,2824,26,2651,175,-0.04999999999999716,-0.10761968626159027,0.030831571529245948,-0.04999999999999716,-0.0016512553289635967,15,5,15:05,30.305
906,30.255000000000003,30.275,30.26969753747323,0.011975374732334286,0.003982478176350886,0.019999999999999574,0.0003956319571852911,97207.85385438972,96839.13758029978,0.098469485442935,-0.01615480075722377,-0.002092701662489084,-0.05146888906487322,129184.0,69.15631691648822,622.6759125761564,1868,879925,89216,892,36,730,210,0.01999999999999602,-0.0019001390918963858,0.11241970021413276,0.01999999999999602,0.0006608293648713293,15,6,15:06,30.302999999999997
907,30.275,30.305,30.299841269841266,0.011121351766512697,0.0031561350312883426,0.019999999999999574,0.0003670477178646703,89398.0803891449,103288.60317460318,0.17064830695662211,0.12672223862717363,0.0713825779587556,0.08897078079379493,125101.0,64.05581157194061,678.7342429851955,1953,1006189,21007,967,18,876,92,0.030000000000001137,0.0720886494518069,0.047107014848950336,0.030000000000001137,0.0009904259640922675,15,7,15:07,30.301
908,30.305,30.295,30.301540247678016,0.011315789473683422,0.003382943754414694,0.019999999999999574,0.0003734416296230201,92092.9705882353,95276.67492260062,-0.1943896844329834,0.07974434211345598,0.017418138969103138,0.020154595635374452,-40155.0,-62.1594427244582,460.9907540437198,646,278044,3125,327,9,285,25,-0.00999999999999801,0.016991569395808037,0.03869969040247678,-0.00999999999999801,-0.0003300330062958601,15,8,15:08,30.297999999999995
909,30.295,30.295,30.295,0.010000000000001563,0.0,0.010000000000001563,0.0003300874731804444,89781.83769633507,92727.66230366493,-0.3167593739712815,0.022251478803923648,0.016062495066946767,-0.0010585752689017186,855.0,2.238219895287958,439.7831048628485,382,162641,2204,197,3,169,13,0.0,0.016140664498723905,0.034031413612565446,0.0,0.0,15,9,15:09,30.297000000000004
910,30.295,30.285,30.289263392857144,0.011026785714285217,0.00303764700714293,0.019999999999999574,0.0003640485025990261,101327.76041666667,93547.09375,-0.19524413366136664,-0.07040076948202778,-0.040149072980890134,-0.0451363610974387,-64371.0,-95.79017857142857,636.5329097376687,672,345172,17225,332,15,281,44,-0.010000000000001563,-0.03992647845684728,0.06547619047619048,-0.010000000000001563,-0.00033014196404179685,15,10,15:10,30.294999999999998
911,30.285,30.285,30.285000000000004,0.00999999999999801,0.0,0.00999999999999801,0.0003301964668977385,99999.02477876106,88700.98053097345,-0.36453701097889024,-0.13544929824073274,-0.059821364121917006,-0.04399865852308069,384.0,0.679646017699115,652.1917997378259,565,248486,6110,273,10,253,29,0.0,-0.059873046793204154,0.05132743362831858,0.0,0.0,15,11,15:11,30.293
912,30.285,30.265,30.272240306366683,0.011278123504068423,0.0033396069012466994,0.019999999999999574,0.0003725565227949759,100891.82910483485,95555.26184777406,-0.07365540938563091,-0.046535251796024954,-0.025090699690687942,-0.08127952618158925,-93175.0,-44.60268070847295,725.3917868025706,2089,1064816,36709,996,33,911,149,-0.019999999999999574,-0.0271654175746903,0.07132599329822882,-0.019999999999999574,-0.0006606110892599659,15,12,15:12,30.288
913,30.265,30.295,30.279608938547486,0.012371762315896408,0.004254592806791918,0.019999999999999574,0.00040858790177157817,89586.18842051802,114042.91975622144,0.36125985796786647,0.21185870093372236,0.12089864875700518,0.064131620616721,143040.0,72.64601320467243,805.6244902207834,1969,1162898,41801,967,27,840,135,0.030000000000001137,0.12010429920694954,0.06856272219400711,0.030000000000001137,0.0009907530533017628,15,13,15:13,30.286
914,30.295,30.285,30.290614355231146,0.011569343065693403,0.0036396027552331378,0.019999999999999574,0.00038194587226706,95244.81630170316,110495.67153284671,-0.0945371342412544,0.12125059283099415,0.07476527677791125,0.06104494074299168,-73518.0,-89.43795620437956,685.4096869016508,822,484103,6400,402,15,382,23,-0.010000000000001563,0.07412666020024127,0.027980535279805353,-0.010000000000001563,-0.00033014196404179685,15,14,15:14,30.284000000000002
915,30.285,30.255000000000003,30.257945605408725,0.013297480024586415,0.004701937887772203,0.020000000000003126,0.0004394808626031306,105366.18776889982,95003.26767055932,-0.17561797100968118,-0.0823367902738934,-0.051982687607048744,-0.13477246750166005,-140459.0,-43.16502765826675,660.7408599276367,3254,1722509,51116,1584,55,1454,161,-0.029999999999997584,-0.051719061049560124,0.049477566072526125,-0.029999999999997584,-0.0009910803586259398,15,15,15:15,30.284000000000002
916,30.255000000000003,30.275,30.272331623931628,0.01371623931623889,0.0048332126802727365,0.019999999999999574,0.00045310136170181414,116543.65538461538,105467.32444444444,0.06849445036737654,-0.07630794490949748,-0.04992127923429409,-0.03514627230940198,104868.0,35.85230769230769,743.5017974261834,2925,1558999,38195,1441,22,1338,124,0.01999999999999602,-0.04989091507410716,0.0423931623931624,0.01999999999999602,0.0006608293648713293,15,16,15:16,30.284000000000002
917,30.275,30.244999999999997,30.24503315963998,0.013964945523448832,0.0048922725993471045,0.020000000000003126,0.0004617164970637909,109296.26693510184,90829.26882993842,-0.07384987487004818,-0.10437467403801215,-0.08911404432100474,-0.1854487523947101,-73804.0,-17.48081477972525,586.1354903643669,4222,2012280,52627,2082,23,1937,180,-0.030000000000001137,-0.0922770701628243,0.04263382283278067,-0.030000000000001137,-0.0009914078802784054,15,17,15:17,30.278000000000002
918,30.244999999999997,30.244999999999997,30.244999999999997,0.010000000000001563,0.0,0.010000000000001563,0.00033063316250625107,91611.00592885376,100001.57312252965,0.05652054663369132,-0.01515526851900425,0.04369426463515214,-0.044301394131885684,-10076.0,-19.91304347826087,761.4173315729224,506,284362,2070,268,1,227,10,0.0,0.04378922947133783,0.019762845849802372,0.0,0.0,15,18,15:18,30.273000000000003
919,30.244999999999997,30.225,30.232015094339623,0.011728301886792924,0.0037824316296080625,0.019999999999999574,0.0003879497573235008,98473.7720754717,92768.3637735849,-0.29609107368377063,-0.10099250607641519,-0.030023713309713995,-0.1509592082766692,-86106.0,-64.98566037735849,689.8234946141748,1325,693662,33438,638,5,561,121,-0.01999999999999602,-0.02983342701416991,0.09132075471698113,-0.01999999999999602,-0.0006614850580213272,15,19,15:19,30.266
920,30.225,30.225,30.21692651907678,0.012166745171926448,0.004120760307096991,0.019999999999999574,0.0004026532838795986,98934.38153556288,94027.4032030146,0.05416510013133305,-0.06962708035691999,-0.02527041910787275,-0.1329369029160038,15580.0,7.338671691003297,766.4108676465127,2123,1218580,48633,1032,17,910,164,0.0,-0.025429793465043826,0.07724917569477155,0.0,0.0,15,20,15:20,30.26
921,30.225,30.205,30.191074438202246,0.013338014981273329,0.004716249833841247,0.019999999999999574,0.0004418032628752535,90829.87008426966,83873.02808988764,-0.11257758818891975,-0.04621333992791097,-0.038997521036539765,-0.10836725243718412,-88989.0,-20.83075842696629,524.3792331007353,4272,1794468,74820,2146,17,1869,240,-0.020000000000003126,-0.039820987900537876,0.056179775280898875,-0.020000000000003126,-0.0006619229101518798,15,21,15:21,30.252
922,30.205,30.205,30.204996647670132,0.011662755615152119,0.0037239023539919554,0.019999999999999574,0.0003861174201707603,84898.16359369762,96190.76567214214,0.027226488013821753,0.05539867640793137,0.06192609183033551,-0.00976118580015342,21232.0,7.117666778410996,681.2454245993476,2983,1564812,56668,1476,15,1304,188,0.0,0.062359428178333856,0.06302380154207174,0.0,0.0,15,22,15:22,30.246000000000002
923,30.205,30.235,30.21760686755431,0.01204625087596338,0.004034980887455921,0.019999999999999574,0.0003986502950450288,118550.55290819902,98538.67449194113,-0.08497623412768111,-0.0994576787412133,-0.05956785633360391,-0.04646532739953685,116433.0,40.796426068675544,2003.6811591231308,2854,2292788,48947,1419,17,1281,137,0.030000000000001137,-0.09218273359724057,0.04800280308339173,0.030000000000001137,0.000992720134471714,15,23,15:23,30.24
924,30.235,30.235,30.229556451612904,0.013118279569892461,0.004633178323274119,0.019999999999999574,0.0004339505590010306,88016.3316532258,156351.6559139785,0.40901753529435225,0.36955045705229256,0.2524582692063556,0.16447379938321363,-113059.0,-37.99025537634409,2160.931092249641,2976,2068434,45472,1455,6,1379,136,0.0,0.27964106485903606,0.0456989247311828,0.0,0.0,15,24,15:24,30.234999999999996
925,30.235,30.215,30.227903001667592,0.013321289605336236,0.00471042441797431,0.019999999999999574,0.00044068741408522254,86600.0088938299,123818.60088938299,0.11125306920468489,0.21914012806104438,0.14260296028999,0.050380228585997146,-105607.0,-29.35158421345192,1669.832531214905,3598,2413794,51384,1784,16,1612,186,-0.019999999999999574,0.17687880379923682,0.05169538632573652,-0.019999999999999574,-0.0006617039116543211,15,25,15:25,30.230999999999995
926,30.215,30.175,30.19280113297555,0.01413536076326722,0.004925406788787812,0.019999999999999574,0.0004681879459350463,105410.37149672033,89466.01818723911,-0.36069312955375293,-0.13074289792553392,-0.07874990241882907,-0.14282101551724993,-204119.0,-60.85837805605247,890.0558911280882,3354,2393731,73542,1669,12,1451,222,-0.03999999999999915,-0.08181777862027798,0.06618962432915922,-0.03999999999999915,-0.0013247228299264613,15,26,15:26,30.220999999999997
927,30.175,30.195,30.185821062025884,0.011856314145470335,0.0038889571887016634,0.019999999999999574,0.00039277678804898236,95119.65327978581,101060.60597947345,0.1484850574234412,0.030409302045669634,0.030672528064850293,-0.032546487702579854,129974.0,57.998215082552434,792.2216929061583,2241,1224132,38663,1083,35,980,143,0.019999999999999574,0.030283132064967123,0.06381079875055778,0.019999999999999574,0.0006625807762690172,15,27,15:27,30.215999999999998
928,30.195,30.195,30.189956624605678,0.01253154574132467,0.004349902989088353,0.019999999999999574,0.00041508977521198705,96407.42350157729,105218.30126182965,0.05393940208760543,0.010546556540327975,0.04280243835197441,-0.026733163013706273,5424.0,4.277602523659306,863.2911778088812,1268,767888,11931,636,21,559,52,0.0,0.04369917464942177,0.04100946372239748,0.0,0.0,15,28,15:28,30.211000000000002
929,30.195,30.195,30.200382674516398,0.01136248948696373,0.0034319707788480116,0.019999999999999574,0.00037623718577177857,102418.77964676199,121088.53910849453,0.17494985840534355,0.10372120874081923,0.08694959037841335,0.0056494785928755484,-36684.0,-30.85281749369218,739.428993708377,1189,671095,26183,587,19,495,88,0.0,0.08353086407061315,0.07401177460050462,0.0,0.0,15,29,15:29,30.208000000000006
930,30.195,30.185000000000002,30.176771700356717,0.011959571938168613,0.0039698293429028374,0.020000000000003126,0.00039632406640353543,118942.32675386444,101470.23115338883,-0.11501411850222762,-0.0722566609026778,-0.08088102022901852,-0.09257125935159309,-10962.0,-2.606896551724138,887.594496543865,4205,2641537,120610,2059,61,1798,287,-0.00999999999999801,-0.07926996431767579,0.06825208085612366,-0.00999999999999801,-0.00033123551147484775,15,30,15:30,30.204
931,30.185000000000002,30.195,30.197685314685316,0.01075524475524389,0.0026432818395643338,0.019999999999999574,0.0003561595518971861,98820.69160839161,115021.12167832168,0.23766747904106883,0.10598266311375804,0.07560162014646618,0.04212251340646518,30769.0,21.516783216783217,701.5116463687863,1430,717974,25266,704,16,616,94,0.00999999999999801,0.07575894452507737,0.06573426573426573,0.00999999999999801,0.00033123551147484775,15,31,15:31,30.203000000000003
932,30.195,30.185000000000002,30.18924187725632,0.015754512635378994,0.004944528585280155,0.019999999999999574,0.000521853722060578,93708.4512635379,115661.63465703971,0.2672810495981385,0.19324987404715235,0.10477220943569766,0.02539494865729566,-42690.0,-30.823104693140795,947.3676481374392,1385,1078013,22655,676,14,616,79,-0.00999999999999801,0.10485348609843681,0.05703971119133574,-0.00999999999999801,-0.00033123551147484775,15,32,15:32,30.201
933,30.185000000000002,30.195,30.201607799852834,0.011125827814569616,0.0031614026978255987,0.019999999999999574,0.0003683878138529775,90749.65011037528,115490.0353200883,0.1392165833907061,0.1287731020314788,0.11823441495070494,0.05274665962742054,45981.0,16.917218543046356,669.6570836133092,2718,1316837,57172,1289,32,1147,250,0.00999999999999801,0.11995938200775894,0.09197939661515821,0.00999999999999801,0.00033123551147484775,15,33,15:33,30.197000000000003
934,30.195,30.165,30.151503548440335,0.012553226605050517,0.0043607841608856975,0.020000000000003126,0.00041634920648055677,87596.27232216537,95871.67156296418,0.050587916440690925,0.09105299958112562,0.041510689222045274,-0.01616672993917425,-55545.0,-9.167354348902458,666.595112710097,6059,3199793,118845,3010,88,2587,374,-0.030000000000001137,0.04510542313582634,0.06172635748473346,-0.030000000000001137,-0.00099403586713942,15,34,15:34,30.190000000000005
935,30.165,30.165,30.17362978283351,0.010734229576007968,0.0026089695656621647,0.019999999999999574,0.00035574761200005275,98159.62668045501,110334.90641158221,0.020270724140945887,0.021700653125520615,0.0597203812678734,0.07751311227815713,-5206.0,-2.6918304033092038,672.5101830967441,1934,911566,32194,955,23,857,99,0.0,0.05839615816570395,0.05118924508790072,0.0,0.0,15,35,15:35,30.185000000000002
936,30.165,30.205,30.19373725490196,0.011152941176470369,0.003194391965906174,0.019999999999999574,0.00036939064244982076,87764.2874509804,120918.22156862746,0.35852318423920365,0.17403994110942292,0.1592078366037984,0.1721682538659819,220357.0,86.41450980392158,737.3119848945219,2550,1328675,27250,1244,23,1165,118,0.03999999999999915,0.1588726063981333,0.04627450980392157,0.03999999999999915,0.0013251616979794711,15,36,15:36,30.188
937,30.205,30.215,30.213792314730103,0.010054894784993863,0.0007392119807422662,0.019999999999999574,0.0003327917821813595,87245.93321134492,138023.95791399817,0.38312691246458086,0.3288314210610601,0.225402123541776,0.17391897628493305,53018.0,48.50686184812443,443.8022147978369,1093,398895,7002,578,8,476,31,0.010000000000001563,0.22540972718986085,0.028362305580969808,0.010000000000001563,0.00033101622281739296,15,37,15:37,30.190000000000005
938,30.215,30.215,30.224501783893984,0.011623343527012915,0.0036880424803637664,0.019999999999999574,0.00038456638407817956,86640.81574923548,140732.80479102957,0.262105927987989,0.2624991865093994,0.236411051055623,0.13191868642541738,18343.0,4.674566768603466,609.471280922342,3924,1872003,70985,1861,66,1739,258,0.0,0.23789914112844532,0.06574923547400612,0.0,0.0,15,38,15:38,30.191999999999997
939,30.215,30.195,30.20212665406427,0.01239130434782619,0.004266533685870635,0.019999999999999574,0.0004102810029291903,95435.56427221172,95916.91918714556,-0.12405908634920539,-0.014159077352880488,-0.00032503586318180115,-0.06916221222425786,-135749.0,-64.15359168241966,809.7764385417468,2116,1094783,60223,1035,13,918,150,-0.019999999999999574,0.0025155404635031787,0.07088846880907372,-0.019999999999999574,-0.000662142053657444,15,39,15:39,30.191999999999997
940,30.195,30.175,30.178029208542714,0.011353643216080202,0.0034216603081593895,0.019999999999999574,0.00037622332350829623,98724.23209798995,91925.0091080402,-0.08889709321267276,-0.027019554469041408,-0.036459738712801594,-0.08299657966130083,-110766.0,-34.788316582914575,635.2208165728917,3184,1581971,39632,1559,14,1439,172,-0.019999999999999574,-0.03566351980704705,0.05402010050251256,-0.019999999999999574,-0.0006625807762690172,15,40,15:40,30.190999999999995
941,30.175,30.155,30.161575379609545,0.01360086767895922,0.004800903913833123,0.020000000000003126,0.00045094896277129786,95356.7212581345,89544.76952277658,-0.1453101999747905,0.008263174338183226,-0.031856257327052676,-0.08901331209910347,-96781.0,-26.24213665943601,551.5394857906476,3688,1619044,59585,1821,42,1616,209,-0.019999999999999574,-0.03143269267766191,0.056670281995661605,-0.019999999999999574,-0.0006630200806454489,15,41,15:41,30.187
942,30.155,30.134999999999998,30.146654135338345,0.011363408521302697,0.003432361830318975,0.019999999999999574,0.0003769388622385111,84460.9052631579,88969.21904761904,-0.09947456664597239,0.09888315775139375,0.02678848178444116,-0.046471963283524854,-93198.0,-46.71578947368421,561.4284858827508,1995,895186,58659,967,34,852,142,-0.020000000000003126,0.02599498675548722,0.07117794486215538,-0.020000000000003126,-0.0006634599679427033,15,42,15:42,30.182
943,30.134999999999998,30.115000000000002,30.131298111837328,0.01166666666666627,0.0037274567590116145,0.019999999999999574,0.000387193123416551,94105.64778503994,92595.17538126362,-0.1544720019267474,0.024191011756952655,-0.008635478334643776,-0.05131880329162215,-127332.0,-46.23529411764706,691.2538914444726,2754,1359505,51790,1329,51,1153,221,-0.01999999999999602,-0.008090336069010638,0.08024691358024691,-0.01999999999999602,-0.0006639004393229619,15,43,15:43,30.174
944,30.115000000000002,30.145,30.12921647126108,0.012793823277094371,0.004487598809260736,0.019999999999999574,0.0004246509539733507,82857.1835859308,107818.58936231055,0.09255840870551592,0.13708880372903515,0.1331986579776078,0.13343556535665357,192329.0,54.9982842436374,741.617199344235,3497,1894091,70190,1693,30,1551,223,0.029999999999997584,0.13091021156188248,0.063768944809837,0.029999999999997584,0.0009956854456847353,15,44,15:44,30.171999999999997
945,30.145,30.115000000000002,30.119022988505748,0.011172882946281758,0.0032180124672633306,0.019999999999999574,0.0003709614747707995,97372.47267182735,92208.6178747361,-0.0840306926693655,-0.021801209981879826,-0.02419646580885296,-0.007552989705676359,-189773.0,-44.51630307295332,858.4388633863051,4263,2185783,107370,2045,68,1827,323,-0.029999999999997584,-0.02723823764386956,0.07576823832981469,-0.029999999999997584,-0.0009956854456847353,15,45,15:45,30.167
946,30.115000000000002,30.145,30.138178785089735,0.012096180395765644,0.004070828513443243,0.019999999999999574,0.0004013600126668941,88341.74505292223,102888.51633686149,0.12359514542203626,0.0722440800629008,0.07717703869617151,0.16044932421339023,176555.0,40.624712379199266,867.8717286429185,4346,2452141,98455,2092,72,1881,301,0.029999999999997584,0.07606940019962975,0.06925908881730326,0.029999999999997584,0.0009956854456847353,15,46,15:46,30.161
947,30.145,30.125,30.130107936507937,0.011841269841268875,0.0038764925283315856,0.019999999999999574,0.00039300269934102193,116412.07746031747,88800.4653968254,-0.36684011162751645,-0.18610005496959264,-0.1332369573763255,-0.03477301375938575,-157700.0,-50.06349206349206,986.8867390889612,3150,1693800,55149,1517,40,1346,247,-0.019999999999999574,-0.13455128852778594,0.0784126984126984,-0.019999999999999574,-0.0006636801305499596,15,47,15:47,30.151999999999997
948,30.125,30.095,30.101131221719456,0.013158371040725094,0.0046490098581933,0.020000000000003126,0.00043714879600583107,125019.9943438914,86397.52850678733,-0.256565976678732,-0.19686130931289292,-0.18251011975397863,-0.0934429586845012,-104504.0,-23.64343891402715,916.2528609975537,4420,2484996,71598,2124,41,1875,380,-0.030000000000001137,-0.18268337135130744,0.08597285067873303,-0.030000000000001137,-0.0009963468110849583,15,48,15:48,30.140000000000004
949,30.095,30.095,30.095,0.010000000000001563,0.0,0.010000000000001563,0.00033228110981895875,113603.28110599078,127441.31889400922,0.3548726126341577,0.16673792739725016,0.05743529279098609,0.0918012581357091,-9718.0,-8.95668202764977,505.44887157353423,1085,416965,28783,545,20,445,75,0.0,0.057408619765879174,0.06912442396313365,0.0,0.0,15,49,15:49,30.130000000000003
950,30.095,30.105,30.112362084063044,0.012714535901925816,0.004447581836735996,0.019999999999999574,0.00042224445157488773,126017.03218038529,136313.33187390544,-0.012675571125314474,0.06767095098141776,0.04684051325803312,0.07232495523832222,79837.0,17.47745183887916,1769.5523924807994,4568,3489747,264582,2147,78,1855,488,0.010000000000001563,0.03924936303366421,0.10683012259194395,0.010000000000001563,0.0003322259166771424,15,50,15:50,30.123
951,30.105,30.085,30.105638606676344,0.011480406386067442,0.0035520471306634102,0.020000000000003126,0.00038133493793687963,132383.61357039187,130095.15275761974,-0.08772220994575625,0.02746556802798631,-0.008571002636908373,0.006339027511358119,-221819.0,-80.48584905660377,1114.5236115683767,2756,1734515,113711,1327,52,1141,236,-0.019999999999999574,-0.008718651206674411,0.08563134978229318,-0.019999999999999574,-0.0006645622440961674,15,51,15:51,30.115999999999996
952,30.085,30.064999999999998,30.079197945476096,0.013235875148163174,0.004678908881047639,0.020000000000003126,0.0004400417810393271,141585.00908731727,111503.72165152113,-0.19001025906590538,-0.12416491579068267,-0.11668775864404811,-0.07471727966022097,-73502.0,-14.520347688660609,1204.8592886451647,5062,3143221,119371,2463,41,2197,361,-0.020000000000003126,-0.11885668456268383,0.07131568549980245,-0.020000000000003126,-0.0006650041807829687,15,52,15:52,30.108999999999998
953,30.064999999999998,30.064999999999998,30.065,0.010000000000001563,0.0,0.010000000000001563,0.0003326126725428759,141090.1108343711,118195.95330012453,0.06891543110075417,-0.002551312818537718,-0.08821738553428918,-0.05547664180361517,20424.0,12.7173100871731,769.4282052454771,1606,684595,21499,819,25,681,81,0.0,-0.0882969071657126,0.050435865504358655,0.0,0.0,15,53,15:53,30.103999999999996
954,30.064999999999998,30.085,30.07455996548749,0.010371009490941272,0.0018904995923257892,0.019999999999999574,0.000344842065440443,142091.93270060397,156352.04314063847,0.3294489994307336,0.10335549293137065,0.046094266215293174,0.06831974344679403,212063.0,91.48533218291631,1039.6705354026428,2318,1182213,63907,1109,38,993,178,0.020000000000003126,0.047781532194907446,0.07679033649698015,0.020000000000003126,0.0006650041807829687,15,54,15:54,30.098000000000003
